User Id,User Name,Comment Id,Comment Text,Profile URL,Avatar URL,Publish Date
8117066986,lulurhitamsafira_kdi,17929602953822850,#boycot_kfc,https://www.instagram.com/lulurhitamsafira_kdi,https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/405785420_6831504433552079_749382625089240066_n.jpg,"2/22/2024, 10:33:37 AM"
1930082831,_ghe__n,18007407443099584,#freepalestine🇵🇸,https://www.instagram.com/_ghe__n,https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/427153016_1578474142969762_539283866509489958_n.jpg,"2/22/2024, 10:58:26 AM"
632075545,incelellyana,17957816150722241,#boycottkfc,https://www.instagram.com/incelellyana,https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/230602785_187334383429497_6433177203002794884_n.jpg,"2/22/2024, 11:45:52 AM"
471901669,fitrisusana,17914310975870269,#boycottkfc,https://www.instagram.com/fitrisusana,https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/425426132_1391204318182433_2014878852084252255_n.jpg,"2/21/2024, 6:13:30 PM"
471901669,fitrisusana,17969447837689774,"Shame on KFC for mocking Gazans people! Disgusting, vile, insensitive act! 🤢",https://www.instagram.com/fitrisusana,https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/425426132_1391204318182433_2014878852084252255_n.jpg,"2/21/2024, 6:14:12 PM"
63848559356,cahayatimur454,17989058900619441,#freepalestine #boycottkfc,https://www.instagram.com/cahayatimur454,https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/411420999_1268235337187170_1764533112865234035_n.jpg,"2/21/2024, 6:14:13 PM"
1742891470,youss_elsa,17973182054671105,Boycott,https://www.instagram.com/youss_elsa,https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/376764554_620458373317916_3201746855503159916_n.jpg,"2/21/2024, 6:17:40 PM"
1986052280,deckyzulkarnain6,18026209801790238,#FREEPALESTINE #BOYCOTTKFC,https://www.instagram.com/deckyzulkarnain6,https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/404289683_1066406657730209_6208310474535124910_n.jpg,"2/21/2024, 6:19:54 PM"
62921239202,dya_zaza,18041404993680071,❤️🇵🇸❤️,https://www.instagram.com/dya_zaza,https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/411859618_892934522083791_7513880011905828713_n.jpg,"2/21/2024, 6:27:32 PM"
2159590054,pipinsaepul29,18034700887744741,#saynotokfc,https://www.instagram.com/pipinsaepul29,https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/280709234_370468785121460_1484196542384040320_n.jpg,"2/21/2024, 6:33:43 PM"
499949735,dypway,17999459996426563,endisraelsgenocide,https://www.instagram.com/dypway,https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/53041325_398101984309273_6041167622639190016_n.jpg,"2/21/2024, 6:40:01 PM"
2691855485,lestarihn17,17986336574628112,Free Palestine 🇵🇸🇵🇸🇵🇸,https://www.instagram.com/lestarihn17,https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/423211718_939345580952988_3568954856274174990_n.jpg,"2/21/2024, 6:53:10 PM"
